date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF,TotalPosTests1,ninst_ICU_intub,ncumul_confirmed_non_resident,current_hosp_non_resident,diff_tested,current_hosp_resident
2020-05-13,08:00,TI,,3272.0,,76.0,9.0,7.0,851.0,341.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-05-13,15:15,UR,,92.0,,3.0,,,78.0,7.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-05-13,,VD,,5402.0,,67.0,14.0,,,420.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-05-13,,VS,,1922.0,0.0,31.0,8.0,5.0,266.0,150.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-05-13,08:00,ZG,,195.0,,0.0,0.0,,161.0,8.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,9.0,20.0,,20.0,,,,,,,
2020-05-13,14:30,ZH,,3546.0,,38.0,,8.0,,126.0,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-05-14,14:45,AG,,1177.0,,10.0,1.0,1.0,1060.0,43.0,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,,,,,,,,,,,
2020-05-14,11:00,AI,,25.0,,,,,,0.0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,,,,,
2020-05-14,08:00,BE,,1847.0,,29.0,5.0,5.0,,94.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-05-14,,BL,,837.0,,3.0,1.0,0.0,790.0,34.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,2.0,1.0,0.0,1.0,,,,,,,
2020-05-14,09:15,BS,,971.0,,11.0,3.0,,895.0,50.0,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-971-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,,,505.0,,,
2020-05-14,,FL,,82.0,,,,,81.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-05-14,,FR,,1143.0,,20.0,5.0,,142.0,84.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-05-14,,GE,30921.0,5296.0,6.0,175.0,6.0,6.0,734.0,287.0,https://www.ge.ch/document/21502/telecharger,34.0,62.0,,,9.0,,,,,,
2020-05-14,13:30,GL,,128.0,,2.0,,,,12.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-05-14,,GR,,823.0,,11.0,5.0,5.0,,48.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,2.0,4.0,,,,,,,,,
2020-05-14,,JU,,202.0,,2.0,2.0,,,7.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-05-14,,LU,,715.0,,29.0,4.0,,,19.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,
2020-05-14,,NE,,716.0,,11.0,1.0,1.0,,82.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-05-14,,NW,,122.0,,0.0,0.0,,,3.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-05-14,00:00,OW,,79.0,,0.0,,,,0.0,https://www.ow.ch/dl.php/de/5f3e7937edceb/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,
2020-05-14,,SG,,802.0,,,,,,36.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-05-14,09:30,SH,,78.0,,6.0,3.0,,,6.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-05-14,00:00,SO,,425.0,,11.0,,,,15.0,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,
2020-05-14,10:00,SZ,,307.0,,,,,280.0,23.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-05-14,10:00,TG,,378.0,0.0,7.0,4.0,,62.0,17.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-05-14,08:00,TI,,3272.0,,71.0,9.0,7.0,857.0,341.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-05-14,16:15,UR,,92.0,,3.0,,,78.0,7.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-05-14,,VD,,5407.0,,61.0,14.0,,,422.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-05-14,,VS,,1924.0,0.0,29.0,8.0,5.0,268.0,150.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-05-14,08:00,ZG,,197.0,,0.0,0.0,,161.0,8.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,10.0,21.0,,21.0,,,,,,,
2020-05-14,14:30,ZH,,3551.0,,36.0,,7.0,,126.0,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-05-15,17:45,AG,,1181.0,,12.0,1.0,1.0,1060.0,43.0,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,,,,,,,,,,,
2020-05-15,11:00,AR,,99.0,,4.0,1.0,,,3.0,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,,,,,
2020-05-15,08:00,BE,,1852.0,,27.0,5.0,4.0,,96.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-05-15,,BL,,837.0,,1.0,0.0,0.0,791.0,34.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,2.0,1.0,0.0,1.0,,,,,,,
2020-05-15,08:30,BS,,972.0,,11.0,3.0,,897.0,50.0,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-972-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,,,505.0,5.0,,
2020-05-15,,FL,,82.0,,,,,81.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-05-15,,FR,,1145.0,,19.0,5.0,,143.0,84.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-05-15,,GE,31403.0,5301.0,2.0,175.0,7.0,6.0,736.0,287.0,https://www.ge.ch/document/21502/telecharger,30.0,58.0,,,8.0,,,,,,
2020-05-15,12:30,GL,,128.0,,2.0,,,,12.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-05-15,,GR,,823.0,,9.0,4.0,4.0,,48.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,2.0,4.0,,,,,,,,,
2020-05-15,,JU,,202.0,,2.0,2.0,,,7.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-05-15,,LU,,715.0,,27.0,4.0,,,20.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,
2020-05-15,,NE,,716.0,,11.0,1.0,1.0,,83.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-05-15,,NW,,122.0,,0.0,0.0,,,3.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-05-15,00:00,OW,,79.0,,0.0,,,,0.0,https://www.ow.ch/dl.php/de/5f3e7937edceb/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,
2020-05-15,,SG,,803.0,,11.0,2.0,,216.0,36.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-05-15,09:30,SH,,78.0,,6.0,3.0,,,6.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-05-15,00:00,SO,,427.0,,6.0,,,,15.0,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,
2020-05-15,10:00,SZ,,307.0,,,,,280.0,23.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-05-15,10:00,TG,,379.0,0.0,7.0,4.0,,62.0,17.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-05-15,08:00,TI,,3279.0,,63.0,7.0,5.0,864.0,341.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-05-15,,VD,,5411.0,,53.0,12.0,,,422.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-05-15,,VS,,1933.0,0.0,26.0,8.0,4.0,271.0,150.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-05-15,08:00,ZG,,198.0,,0.0,0.0,,163.0,8.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,10.0,14.0,,14.0,,,,,,,
2020-05-15,14:30,ZH,,3553.0,,33.0,,7.0,,127.0,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-05-16,11:00,AI,,25.0,,,,,,0.0,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/uebertragbare-krankheiten/coronavirus,,,,,,,,,,,
2020-05-16,08:00,BE,,1860.0,,27.0,5.0,4.0,,96.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-05-16,,BL,,838.0,,1.0,1.0,0.0,791.0,34.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,3.0,2.0,0.0,2.0,,,,,,,
2020-05-16,08:30,BS,,974.0,,11.0,3.0,,904.0,50.0,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-974-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,,,,,,
2020-05-16,,FL,,82.0,,,,,81.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-05-16,,FR,,1146.0,,18.0,5.0,,143.0,84.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-05-16,,GE,31672.0,5303.0,2.0,167.0,5.0,5.0,737.0,287.0,https://www.ge.ch/document/21502/telecharger,28.0,53.0,,,7.0,,,,,,
2020-05-16,,GR,,823.0,,9.0,4.0,4.0,,48.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,1.0,4.0,,,,,,,,,
2020-05-16,,JU,,202.0,,2.0,2.0,,,7.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-05-16,,LU,,719.0,,,,,,20.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,
2020-05-16,,NE,,716.0,,10.0,1.0,1.0,,83.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-05-16,,NW,,123.0,,0.0,0.0,,,3.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-05-16,,SH,,78.0,,,,,,,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-05-16,00:01,SZ,,307.0,,,,,281.0,23.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-05-16,10:00,TG,,379.0,0.0,7.0,4.0,,62.0,17.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-05-16,08:00,TI,,3280.0,,59.0,8.0,5.0,870.0,341.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-05-16,14:00,UR,,93.0,,4.0,,,79.0,7.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-05-16,,VD,,5411.0,,51.0,12.0,,,422.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-05-16,,VS,,1936.0,0.0,26.0,8.0,4.0,271.0,150.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-05-16,08:00,ZG,,199.0,,0.0,0.0,,168.0,8.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,10.0,14.0,,14.0,,,,,,,
2020-05-16,14:30,ZH,,3558.0,,32.0,,8.0,,127.0,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-05-17,08:00,BE,,1860.0,,27.0,5.0,4.0,,96.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-05-17,,BL,,838.0,,3.0,1.0,0.0,795.0,35.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,3.0,3.0,0.0,3.0,,,,,,,
2020-05-17,08:30,BS,,974.0,,11.0,3.0,,904.0,50.0,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-974-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,,,,,,
2020-05-17,,FL,,82.0,,,,,81.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-05-17,,FR,,1147.0,,17.0,4.0,,144.0,84.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-05-17,,GE,31850.0,5304.0,2.0,167.0,4.0,4.0,738.0,289.0,https://www.ge.ch/document/21502/telecharger,24.0,44.0,,,9.0,,,,,,
2020-05-17,,GR,,823.0,,7.0,3.0,3.0,,49.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,1.0,4.0,,,,,,,,,
2020-05-17,,JU,,202.0,,3.0,2.0,,,7.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-05-17,,LU,,723.0,,,,,,20.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,
2020-05-17,,NE,,718.0,,12.0,3.0,1.0,,83.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-05-17,,NW,,123.0,,0.0,0.0,,,3.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-05-17,,SH,,78.0,,,,,,,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-05-17,00:01,SZ,,307.0,,,,,281.0,23.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-05-17,10:00,TG,,379.0,0.0,7.0,4.0,,62.0,17.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-05-17,08:00,TI,,3284.0,,57.0,7.0,4.0,873.0,342.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-05-17,15:30,UR,,93.0,,5.0,,,79.0,7.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-05-17,,VD,,5413.0,,51.0,12.0,,,422.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-05-17,,VS,,1936.0,0.0,26.0,8.0,4.0,271.0,150.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-05-17,08:00,ZG,,199.0,,0.0,0.0,,168.0,8.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,9.0,12.0,,12.0,,,,,,,
2020-05-17,14:30,ZH,,3560.0,,33.0,,8.0,,127.0,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-05-18,14:45,AG,,1188.0,,7.0,1.0,1.0,1075.0,44.0,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,,,,,,,,,,,
2020-05-18,08:00,AR,,99.0,,1.0,1.0,,,3.0,https://www.ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-gesundheit/informationsseite-coronavirus/,,,,,,,,,,,
2020-05-18,08:00,BE,,1863.0,,29.0,2.0,2.0,,96.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-05-18,,BL,,838.0,,3.0,0.0,0.0,795.0,35.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,3.0,3.0,0.0,3.0,,,,,,,
2020-05-18,08:30,BS,,974.0,,12.0,3.0,,904.0,50.0,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-974-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,,,505.0,,,
2020-05-18,,FL,,82.0,,,,,81.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-05-18,,FR,,1147.0,,16.0,4.0,,144.0,84.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-05-18,,GE,32337.0,5305.0,3.0,171.0,5.0,4.0,739.0,290.0,https://www.ge.ch/document/21502/telecharger,20.0,35.0,,,11.0,,,,,,
2020-05-18,13:00,GL,,128.0,,2.0,,,,12.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-05-18,,GR,,824.0,,4.0,2.0,2.0,,49.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,2.0,5.0,,,,,,,,,
2020-05-18,,JU,,202.0,,3.0,2.0,,,7.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-05-18,,LU,,726.0,,26.0,4.0,,,20.0,https://gesundheit.lu.ch/themen/Humanmedizin/Infektionskrankheiten/Coronavirus,,,,,,,,,,,
2020-05-18,,NE,,719.0,,11.0,2.0,1.0,,83.0,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-05-18,,NW,,123.0,,0.0,0.0,,,3.0,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-05-18,00:00,OW,,79.0,,0.0,,,,0.0,https://www.ow.ch/dl.php/de/5f3e7937edceb/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,,,,,,,,,,
2020-05-18,,SG,,806.0,,8.0,1.0,,217.0,36.0,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-05-18,09:30,SH,,78.0,,5.0,3.0,,,6.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-05-18,00:00,SO,,432.0,,,,,,16.0,https://corona.so.ch/index.php?id=27979,,,,,,,,,,,
2020-05-18,10:00,SZ,,307.0,,,,,281.0,23.0,https://www.sz.ch/public/upload/assets/48221/COVID-19_Fallzahlen_Kanton_Schwyz.xlsx,,,,,,,,,,,
2020-05-18,10:00,TG,,379.0,0.0,6.0,4.0,,63.0,17.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-05-18,08:00,TI,,3285.0,,56.0,5.0,3.0,874.0,343.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-05-18,15:30,UR,,93.0,,5.0,,,79.0,7.0,https://www.ur.ch/themen/2962,,,,,,,,,,,
2020-05-18,,VD,,5417.0,,49.0,12.0,,,422.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-05-18,,VS,,1937.0,1.0,24.0,7.0,3.0,273.0,152.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-05-18,08:00,ZG,,199.0,,0.0,0.0,,169.0,8.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,9.0,14.0,,14.0,,,,,,,
2020-05-18,14:30,ZH,,3564.0,,33.0,,8.0,,127.0,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-05-19,14:45,AG,,1195.0,,10.0,4.0,2.0,1085.0,44.0,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp,,,,,,,,,,,
2020-05-19,08:00,BE,,1865.0,,25.0,2.0,2.0,,96.0,https://www.besondere-lage.sites.be.ch/besondere-lage_sites/de/index/corona/index.html,,,,,,,,,,,
2020-05-19,,BL,,838.0,,3.0,0.0,0.0,797.0,35.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,3.0,3.0,0.0,3.0,,,,,,,
2020-05-19,08:30,BS,,975.0,,12.0,3.0,,916.0,50.0,https://www.gd.bs.ch//nm/2020-tagesbulletin-coronavirus-975-bestaetigte-faelle-im-kanton-basel-stadt-gd.html,,,,,,,,505.0,5.0,,
2020-05-19,,FL,,82.0,,,,,81.0,1.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-05-19,,FR,,1147.0,,15.0,4.0,,144.0,84.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-05-19,,GE,32779.0,5307.0,4.0,16.0,0.0,1.0,743.0,290.0,https://www.ge.ch/document/21502/telecharger,19.0,27.0,,,3.0,,,,,,
2020-05-19,12:00,GL,,128.0,,2.0,,,,12.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-05-19,,GR,,824.0,,4.0,2.0,2.0,,49.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,2.0,5.0,,,,,,,,,
